date,countries_and_territories,year,daily_confirmed_cases,daily_deaths
2020-05-07,Hungary,2020,39,10
2020-10-04,Hungary,2020,858,10
2020-04-08,Hungary,2020,78,11
2020-04-10,Hungary,2020,210,11
2020-04-28,Hungary,2020,66,11
2020-05-01,Hungary,2020,88,11
2020-05-04,Hungary,2020,37,11
2020-05-18,Hungary,2020,26,11
2020-10-05,Hungary,2020,905,11
2020-04-15,Hungary,2020,67,12
2020-04-22,Hungary,2020,70,12
2020-04-25,Hungary,2020,60,12
2020-04-30,Hungary,2020,48,12
2020-05-02,Hungary,2020,79,12
2020-05-05,Hungary,2020,30,12
2020-09-16,Hungary,2020,1307,12
2020-09-26,Hungary,2020,950,12
2020-04-14,Hungary,2020,54,13
2020-05-09,Hungary,2020,35,13
2020-09-28,Hungary,2020,702,13
2020-01-01,Iceland,2020,0,0
2020-01-02,Iceland,2020,0,0
2020-01-03,Iceland,2020,0,0
2020-01-04,Iceland,2020,0,0
2020-01-05,Iceland,2020,0,0
2020-01-06,Iceland,2020,0,0
2020-01-07,Iceland,2020,0,0
2020-01-08,Iceland,2020,0,0
2020-01-09,Iceland,2020,0,0
2020-01-10,Iceland,2020,0,0
2020-01-11,Iceland,2020,0,0
2020-01-12,Iceland,2020,0,0
2020-01-13,Iceland,2020,0,0
2020-01-14,Iceland,2020,0,0
2020-01-15,Iceland,2020,0,0
2020-01-16,Iceland,2020,0,0
2020-01-17,Iceland,2020,0,0
2020-01-18,Iceland,2020,0,0
2020-01-19,Iceland,2020,0,0
2020-01-20,Iceland,2020,0,0
2020-01-21,Iceland,2020,0,0
2020-01-22,Iceland,2020,0,0
2020-01-23,Iceland,2020,0,0
2020-01-24,Iceland,2020,0,0
2020-01-25,Iceland,2020,0,0
2020-01-26,Iceland,2020,0,0
2020-01-27,Iceland,2020,0,0
2020-01-28,Iceland,2020,0,0
2020-01-29,Iceland,2020,0,0
2020-01-30,Iceland,2020,0,0
2020-01-31,Iceland,2020,0,0
2020-02-01,Iceland,2020,0,0
2020-02-02,Iceland,2020,0,0
2020-02-03,Iceland,2020,0,0
2020-02-04,Iceland,2020,0,0
2020-02-05,Iceland,2020,0,0
2020-02-06,Iceland,2020,0,0
2020-02-07,Iceland,2020,0,0
2020-02-08,Iceland,2020,0,0
2020-02-09,Iceland,2020,0,0
2020-02-10,Iceland,2020,0,0
2020-02-11,Iceland,2020,0,0
2020-02-12,Iceland,2020,0,0
2020-02-13,Iceland,2020,0,0
2020-02-14,Iceland,2020,0,0
2020-02-15,Iceland,2020,0,0
2020-02-16,Iceland,2020,0,0
2020-02-17,Iceland,2020,0,0
2020-02-18,Iceland,2020,0,0
2020-02-19,Iceland,2020,0,0
2020-02-20,Iceland,2020,0,0
2020-02-21,Iceland,2020,0,0
2020-02-22,Iceland,2020,0,0
2020-02-23,Iceland,2020,0,0
2020-02-24,Iceland,2020,0,0
2020-02-25,Iceland,2020,0,0
2020-02-26,Iceland,2020,0,0
2020-02-27,Iceland,2020,0,0
2020-02-28,Iceland,2020,0,0
2020-02-29,Iceland,2020,1,0
2020-03-01,Iceland,2020,0,0
2020-03-02,Iceland,2020,2,0
2020-03-03,Iceland,2020,3,0
2020-03-04,Iceland,2020,10,0
2020-03-05,Iceland,2020,10,0
2020-03-06,Iceland,2020,9,0
2020-03-07,Iceland,2020,8,0
2020-03-08,Iceland,2020,10,0
2020-03-09,Iceland,2020,2,0
2020-03-10,Iceland,2020,10,0
2020-03-11,Iceland,2020,5,0
2020-03-12,Iceland,2020,15,0
2020-03-13,Iceland,2020,32,0
2020-03-14,Iceland,2020,0,0
2020-03-15,Iceland,2020,21,0
2020-03-16,Iceland,2020,40,0
2020-03-17,Iceland,2020,21,0
2020-03-18,Iceland,2020,48,0
2020-03-19,Iceland,2020,3,0
2020-03-21,Iceland,2020,79,0
2020-03-22,Iceland,2020,64,0
2020-03-23,Iceland,2020,95,0
2020-03-25,Iceland,2020,60,0
2020-03-26,Iceland,2020,89,0
2020-03-27,Iceland,2020,65,0
2020-03-28,Iceland,2020,88,0
2020-03-29,Iceland,2020,73,0
2020-03-30,Iceland,2020,57,0
2020-03-31,Iceland,2020,66,0
2020-04-01,Iceland,2020,49,0
2020-04-02,Iceland,2020,85,0
2020-04-04,Iceland,2020,45,0
2020-04-05,Iceland,2020,53,0
2020-04-06,Iceland,2020,69,0
2020-04-08,Iceland,2020,24,0
2020-04-09,Iceland,2020,30,0
2020-04-10,Iceland,2020,32,0
2020-04-13,Iceland,2020,12,0
2020-04-14,Iceland,2020,10,0
2020-04-15,Iceland,2020,9,0
2020-04-16,Iceland,2020,7,0
2020-04-17,Iceland,2020,12,0
2020-04-18,Iceland,2020,15,0
2020-04-20,Iceland,2020,11,0
2020-04-22,Iceland,2020,5,0
2020-04-23,Iceland,2020,7,0
2020-04-24,Iceland,2020,4,0
2020-04-25,Iceland,2020,0,0
2020-04-26,Iceland,2020,1,0
2020-04-27,Iceland,2020,2,0
2020-04-28,Iceland,2020,0,0
2020-04-29,Iceland,2020,3,0
2020-04-30,Iceland,2020,2,0
2020-05-01,Iceland,2020,0,0
2020-05-02,Iceland,2020,1,0
2020-05-03,Iceland,2020,0,0
2020-05-04,Iceland,2020,1,0
